names,edges,distance,weighting
"('The Fitzgerald', ""Salvi's NQ"")","(58, 81)",0.01621216920551732,1.0
"('The Fitzgerald', 'Wood')","(58, 82)",0.05428053099893455,0.85
"('The Fitzgerald', 'Common')","(58, 83)",0.011115270538773864,1.0
"('The Fitzgerald', 'Ziya')","(58, 84)",0.10982808765513866,1.0
"('The Fitzgerald', 'Casa Italia')","(58, 85)",0.2589627667232989,1.0
"('The Fitzgerald', 'Zouk')","(58, 86)",0.05445330722492585,1.0
"('The Fitzgerald', 'The Hip Hop Chip Shop')","(58, 87)",0.005240878855069542,1.0
"('The Fitzgerald', '63 Degrees')","(58, 88)",0.013303769401330377,1.0
"('The Fitzgerald', 'The Little Yeti')","(58, 89)",0.2231692919054338,1.0
"('The Fitzgerald', ""Rigatoni's"")","(58, 90)",0.011403230915426037,1.0
"('The Fitzgerald', 'Birria Brothers')","(58, 91)",0.005125694704408673,1.0
"('Gas Lamp', 'Volta')","(59, 63)",0.21893627436864688,0.85
"('Gas Lamp', 'Tattu')","(59, 64)",0.00820687073458692,0.85
"('Gas Lamp', 'Bar San Juan')","(59, 65)",0.18438102917038615,0.7224999999999999
"('Gas Lamp', 'Australasia')","(59, 66)",0.00705502922797823,0.85
"('Gas Lamp', 'The Edinburgh Castle')","(59, 67)",0.05019149365047369,0.85
"('Gas Lamp', 'Sicilian NQ Bar and Bistro')","(59, 68)",0.03213637803438247,0.85
"('Gas Lamp', '20 Stories')","(59, 69)",0.22020330002591643,0.85
"('Gas Lamp', 'Bundobust Brewery')","(59, 70)",0.03225156218504334,0.85
"('Gas Lamp', 'Delhi House Cafe')","(59, 71)",0.02211535692688686,0.85
"('Gas Lamp', 'Canto')","(59, 72)",0.050364269876465,0.7224999999999999
"('Gas Lamp', 'Elnecot')","(59, 73)",0.051228151006421516,0.85
"('Gas Lamp', 'Wholesome Junkies')","(59, 74)",0.027212255593630316,0.85
"('Gas Lamp', 'MUSU')","(59, 75)",0.0003455524519826072,0.85
"('Gas Lamp', 'Erst')","(59, 76)",0.05580672099519106,0.85
"('Gas Lamp', 'Where The Light Gets In')","(59, 77)",0.3585394649696202,0.85
"('Gas Lamp', 'Brewski')","(59, 78)",0.1641086186540732,0.85
"('Gas Lamp', 'Hispi')","(59, 79)",0.25878999049730755,0.85
"('Gas Lamp', 'Dokes Pizzeria')","(59, 80)",0.21795720908802949,0.85
"('Gas Lamp', ""Salvi's NQ"")","(59, 81)",0.03141647709275204,0.85
"('Gas Lamp', 'Wood')","(59, 82)",0.0328562789760129,0.7224999999999999
"('Gas Lamp', 'Common')","(59, 83)",0.036167823307512885,0.85
"('Gas Lamp', 'Ziya')","(59, 84)",0.11596164367782993,0.85
"('Gas Lamp', 'Casa Italia')","(59, 85)",0.2536354997552337,0.85
"('Gas Lamp', 'Zouk')","(59, 86)",0.043222852535491116,0.85
"('Gas Lamp', 'The Hip Hop Chip Shop')","(59, 87)",0.051228151006421516,0.85
"('Gas Lamp', '63 Degrees')","(59, 88)",0.03527514613989115,0.85
"('Gas Lamp', 'The Little Yeti')","(59, 89)",0.19958533705762088,0.85
"('Gas Lamp', ""Rigatoni's"")","(59, 90)",0.05733291099144758,0.85
"('Gas Lamp', 'Birria Brothers')","(59, 91)",0.04201341895355199,0.85
"('Arcane', 'Volta')","(60, 63)",0.2171221239957382,1.0
"('Arcane', 'Tattu')","(60, 64)",0.014714775246926022,1.0
"('Arcane', 'Bar San Juan')","(60, 65)",0.1865983240706079,0.85
"('Arcane', 'Australasia')","(60, 66)",0.005557635269386932,1.0
"('Arcane', 'The Edinburgh Castle')","(60, 67)",0.04273331989518242,1.0
"('Arcane', 'Sicilian NQ Bar and Bistro')","(60, 68)",0.024994960693408588,1.0
"('Arcane', '20 Stories')","(60, 69)",0.21369539551357733,1.0
"('Arcane', 'Bundobust Brewery')","(60, 70)",0.026521150689665103,1.0
"('Arcane', 'Delhi House Cafe')","(60, 71)",0.017421602787456445,1.0
"('Arcane', 'Canto')","(60, 72)",0.042934892158838944,0.85
"('Arcane', 'Elnecot')","(60, 73)",0.04382756932646068,1.0
"('Arcane', 'Wholesome Junkies')","(60, 74)",0.02663633484032597,1.0
"('Arcane', 'MUSU')","(60, 75)",0.0080052984709304,1.0
"('Arcane', 'Erst')","(60, 76)",0.048290955164569355,1.0
"('Arcane', 'Where The Light Gets In')","(60, 77)",0.3525210930975898,1.0
"('Arcane', 'Brewski')","(60, 78)",0.16580758487632102,1.0
"('Arcane', 'Hispi')","(60, 79)",0.25602557088144673,1.0
"('Arcane', 'Dokes Pizzeria')","(60, 80)",0.22227661473781207,1.0
"('Arcane', ""Salvi's NQ"")","(60, 81)",0.024735796354421632,1.0
"('Arcane', 'Wood')","(60, 82)",0.030207043510812912,0.85
"('Arcane', 'Common')","(60, 83)",0.029141590117199873,1.0
"('Arcane', 'Ziya')","(60, 84)",0.11092233708641691,1.0
"('Arcane', 'Casa Italia')","(60, 85)",0.25107265240302934,1.0
"('Arcane', 'Zouk')","(60, 86)",0.0390186310363694,1.0
"('Arcane', 'The Hip Hop Chip Shop')","(60, 87)",0.04382756932646068,1.0
"('Arcane', '63 Degrees')","(60, 88)",0.02862326143922596,1.0
"('Arcane', 'The Little Yeti')","(60, 89)",0.20036283007458175,1.0
"('Arcane', ""Rigatoni's"")","(60, 90)",0.049989921386817175,1.0
"('Arcane', 'Birria Brothers')","(60, 91)",0.03475681746191724,1.0
"('Wood and Company', 'Volta')","(61, 63)",0.21692055173208166,1.0
"('Wood and Company', 'Tattu')","(61, 64)",0.016932070147147753,1.0
"('Wood and Company', 'Bar San Juan')","(61, 65)",0.18751979727589485,0.85
"('Wood and Company', 'Australasia')","(61, 66)",0.007227805453969534,1.0
"('Wood and Company', 'The Edinburgh Castle')","(61, 67)",0.040573617070291126,1.0
"('Wood and Company', 'Sicilian NQ Bar and Bistro')","(61, 68)",0.02295044201917816,1.0
"('Wood and Company', '20 Stories')","(61, 69)",0.21170846891467734,1.0
"('Wood and Company', 'Bundobust Brewery')","(61, 70)",0.025340513145391194,1.0
"('Wood and Company', 'Delhi House Cafe')","(61, 71)",0.01632735335617819,1.0
"('Wood and Company', 'Canto')","(61, 72)",0.040746393296282435,0.85
"('Wood and Company', 'Elnecot')","(61, 73)",0.04166786650156938,1.0
"('Wood and Company', 'Wholesome Junkies')","(61, 74)",0.02666513087799119,1.0
"('Wood and Company', 'MUSU')","(61, 75)",0.010308981484147781,1.0
"('Wood and Company', 'Erst')","(61, 76)",0.046102456302012845,1.0
"('Wood and Company', 'Where The Light Gets In')","(61, 77)",0.35102369913899845,1.0
"('Wood and Company', 'Brewski')","(61, 78)",0.1666138739309471,1.0
"('Wood and Company', 'Hispi')","(61, 79)",0.255536038241138,1.0
"('Wood and Company', 'Dokes Pizzeria')","(61, 80)",0.22334206813142513,1.0
"('Wood and Company', ""Salvi's NQ"")","(61, 81)",0.02283525786851729,1.0
"('Wood and Company', 'Wood')","(61, 82)",0.030063063322486826,0.85
"('Wood and Company', 'Common')","(61, 83)",0.027125867480634665,1.0
"('Wood and Company', 'Ziya')","(61, 84)",0.10977049557980822,1.0
"('Wood and Company', 'Casa Italia')","(61, 85)",0.2506119158003859,1.0
"('Wood and Company', 'Zouk')","(61, 86)",0.03829873009473896,1.0
"('Wood and Company', 'The Hip Hop Chip Shop')","(61, 87)",0.04166786650156938,1.0
"('Wood and Company', '63 Degrees')","(61, 88)",0.026722722953321624,1.0
"('Wood and Company', 'The Little Yeti')","(61, 89)",0.20090995479022086,1.0
"('Wood and Company', ""Rigatoni's"")","(61, 90)",0.04783021856192588,1.0
"('Wood and Company', 'Birria Brothers')","(61, 91)",0.032625910674691165,1.0
"('Goodtime Games', 'NQ64')","(62, 42)",0.2258185273706338,1.0
"('Goodtime Games', 'Twenty Twenty Two')","(62, 43)",0.22817980245918162,1.0
"('Goodtime Games', 'Pixel Bar')","(62, 45)",0.2295044201917816,1.0
"('Goodtime Games', 'The Temple of Convenience')","(62, 46)",0.1929334523569557,0.85
"('Goodtime Games', 'Convenience Store')","(62, 47)",0.22846776283583378,1.0
"('Goodtime Games', 'Blind Tyger')","(62, 48)",0.20476862383735997,1.0
"('Goodtime Games', 'Northern Monk Refectory')","(62, 49)",0.21824516946468167,1.0
"('Goodtime Games', 'Cloudwater Unit 9')","(62, 50)",0.20877127307282517,1.0
"('Goodtime Games', 'Behind Closed Doors')","(62, 51)",0.22737351340455553,1.0
"('Goodtime Games', 'The Washhouse')","(62, 52)",0.2306274656607251,1.0
"('Goodtime Games', 'Cane and Grain')","(62, 53)",0.2295044201917816,1.0
"('Goodtime Games', 'Dusk til Pawn')","(62, 54)",0.22573213925763816,1.0
"('Goodtime Games', 'Hold Fast')","(62, 55)",0.2217870820975034,1.0
"('Goodtime Games', 'Corbieres')","(62, 56)",0.22092320096754686,1.0
"('Goodtime Games', 'The Liars Club')","(62, 57)",0.21769804474904253,1.0
"('Goodtime Games', 'The Fitzgerald')","(62, 58)",0.22817980245918162,1.0
"('Goodtime Games', 'Gas Lamp')","(62, 59)",0.21810118927635558,0.85
"('Goodtime Games', 'Arcane')","(62, 60)",0.21625824286578166,1.0
"('Goodtime Games', 'Wood and Company')","(62, 61)",0.21605667060212513,1.0
"('Volta', 'Depot Mayfield')","(63, 92)",0.19676332536642957,1.0
"('Volta', 'Gorilla')","(63, 93)",0.1893339476488035,1.0
"('Volta', 'Deaf Institute')","(63, 94)",0.17436000806289054,1.0
"('Volta', 'Eagle Inn')","(63, 95)",0.2432977222334207,1.0
"('Volta', 'Manchester Academy')","(63, 96)",0.15215826302300803,1.0
"('Volta', 'Hidden')","(63, 97)",0.2533187433409163,1.0
"('Volta', 'Albert Hall')","(63, 98)",0.20586287326863822,1.0
"('Volta', 'Band On The Wall')","(63, 99)",0.23457252282085986,1.0
"('Volta', 'The Loft MCR')","(63, 100)",0.2850519768479857,0.85
"('Volta', 'Big Hands')","(63, 101)",0.14841477812652978,1.0
"('Volta', 'Cafe Blah')","(63, 102)",0.050709822328447604,1.0
"('Volta', 'Soup')","(63, 103)",0.2274599015175512,1.0
"('Volta', 'O2 Ritz')","(63, 104)",0.1893339476488035,1.0
"('Volta', 'YES')","(63, 105)",0.18918996746047745,1.0
"('Volta', 'Gullivers')","(63, 106)",0.22924525585279465,1.0
"('Volta', 'Jashua Brooks')","(63, 107)",0.19100411783338614,1.0
"('Volta', 'New Century Hall')","(63, 108)",0.23788406715235982,1.0
"('Volta', 'Matt and Phreds')","(63, 109)",0.22806461830852076,0.85
"('Volta', 'Frog and Bucket')","(63, 110)",0.22676879661358598,1.0
"('Volta', 'Firehouse')","(63, 111)",0.23638667319376855,1.0
"('Volta', 'The White Hotel')","(63, 112)",0.2610072853975293,1.0
"('Tattu', 'Depot Mayfield')","(64, 92)",0.06277536211017364,1.0
"('Tattu', 'Gorilla')","(64, 93)",0.02810493276125205,1.0
"('Tattu', 'Deaf Institute')","(64, 94)",0.05419414288593889,1.0
"('Tattu', 'Eagle Inn')","(64, 95)",0.030149451435482477,1.0
"('Tattu', 'Manchester Academy')","(64, 96)",0.08108964206525182,1.0
"('Tattu', 'Hidden')","(64, 97)",0.04132231404958678,1.0
"('Tattu', 'Albert Hall')","(64, 98)",0.014081262418291243,1.0
"('Tattu', 'Band On The Wall')","(64, 99)",0.04996112534915196,1.0
"('Tattu', 'The Loft MCR')","(64, 100)",0.12264232441616034,0.85
"('Tattu', 'Big Hands')","(64, 101)",0.08664727733463876,1.0
"('Tattu', 'Cafe Blah')","(64, 102)",0.18783655369021224,1.0
"('Tattu', 'Soup')","(64, 103)",0.04814697497624327,1.0
"('Tattu', 'O2 Ritz')","(64, 104)",0.02810493276125205,1.0
"('Tattu', 'YES')","(64, 105)",0.0423589714055346,1.0
"('Tattu', 'Gullivers')","(64, 106)",0.04791660667492153,1.0
"('Tattu', 'Jashua Brooks')","(64, 107)",0.04307887234716503,1.0
"('Tattu', 'New Century Hall')","(64, 108)",0.04129351801192156,1.0
"('Tattu', 'Matt and Phreds')","(64, 109)",0.045468943473378064,0.85
"('Tattu', 'Frog and Bucket')","(64, 110)",0.04696633743196936,1.0
"('Tattu', 'Firehouse')","(64, 111)",0.049154836294525876,1.0
"('Tattu', 'The White Hotel')","(64, 112)",0.047571054222938926,1.0
"('Bar San Juan', 'Depot Mayfield')","(65, 92)",0.19258789990497308,0.85
"('Bar San Juan', 'Gorilla')","(65, 93)",0.16278400092147322,0.85
"('Bar San Juan', 'Deaf Institute')","(65, 94)",0.16330232959944713,0.85
"('Bar San Juan', 'Eagle Inn')","(65, 95)",0.2062948138336165,0.85
"('Bar San Juan', 'Manchester Academy')","(65, 96)",0.15570017565582975,0.85
"('Bar San Juan', 'Hidden')","(65, 97)",0.2177844328620382,0.85
"('Bar San Juan', 'Albert Hall')","(65, 98)",0.17554064560716445,0.85
"('Bar San Juan', 'Band On The Wall')","(65, 99)",0.2163158349411121,0.85
"('Bar San Juan', 'The Loft MCR')","(65, 100)",0.2836985630777205,0.7224999999999999
"('Bar San Juan', 'Big Hands')","(65, 101)",0.15546980735450802,0.85
"('Bar San Juan', 'Cafe Blah')","(65, 102)",0.1294093932674864,0.85
"('Bar San Juan', 'Soup')","(65, 103)",0.2106142194833991,0.85
"('Bar San Juan', 'O2 Ritz')","(65, 104)",0.16278400092147322,0.85
"('Bar San Juan', 'YES')","(65, 105)",0.1734385348576036,0.85
"('Bar San Juan', 'Gullivers')","(65, 106)",0.21176606099000778,0.85
"('Bar San Juan', 'Jashua Brooks')","(65, 107)",0.17591499409681227,0.85
"('Bar San Juan', 'New Century Hall')","(65, 108)",0.21366659947591213,0.85
"('Bar San Juan', 'Matt and Phreds')","(65, 109)",0.20972154231577736,0.7224999999999999
"('Bar San Juan', 'Frog and Bucket')","(65, 110)",0.20957756212745127,0.85
"('Bar San Juan', 'Firehouse')","(65, 111)",0.21706453192040776,0.85
"('Bar San Juan', 'The White Hotel')","(65, 112)",0.22244939096380337,0.85
"('Australasia', 'Depot Mayfield')","(66, 92)",0.052927117228669336,1.0
"('Australasia', 'Gorilla')","(66, 93)",0.02404469145045642,1.0
"('Australasia', 'Deaf Institute')","(66, 94)",0.04751346214760849,1.0
"('Australasia', 'Eagle Inn')","(66, 95)",0.030408615774469433,1.0
"('Australasia', 'Manchester Academy')","(66, 96)",0.07495608604256054,1.0
"('Australasia', 'Hidden')","(66, 97)",0.0401992685806433,1.0
"('Australasia', 'Albert Hall')","(66, 98)",0.0073429896046304025,1.0
"('Australasia', 'Band On The Wall')","(66, 99)",0.040688801220951996,1.0
"('Australasia', 'The Loft MCR')","(66, 100)",0.11362916462694733,0.85
"('Australasia', 'Big Hands')","(66, 101)",0.08051372131194748,1.0
"('Australasia', 'Cafe Blah')","(66, 102)",0.18475537766003397,1.0
"('Australasia', 'Soup')","(66, 103)",0.038212341981743315,1.0
"('Australasia', 'O2 Ritz')","(66, 104)",0.02404469145045642,1.0
"('Australasia', 'YES')","(66, 105)",0.03423848878394333,1.0
"('Australasia', 'Gullivers')","(66, 106)",0.03818354594407809,1.0
"('Australasia', 'Jashua Brooks')","(66, 107)",0.0345264491605955,1.0
"('Australasia', 'New Century Hall')","(66, 108)",0.03354738387997812,1.0
"('Australasia', 'Matt and Phreds')","(66, 109)",0.03570708670486941,0.85
"('Australasia', 'Frog and Bucket')","(66, 110)",0.03703170443746941,1.0
"('Australasia', 'Firehouse')","(66, 111)",0.0401992685806433,1.0
"('Australasia', 'The White Hotel')","(66, 112)",0.0480317908255824,1.0
"('The Edinburgh Castle', 'Depot Mayfield')","(67, 92)",0.036167823307512885,1.0
"('The Edinburgh Castle', 'Gorilla')","(67, 93)",0.05644023382382584,1.0
"('The Edinburgh Castle', 'Deaf Institute')","(67, 94)",0.05816799608373888,1.0
"('The Edinburgh Castle', 'Eagle Inn')","(67, 95)",0.05223601232470412,1.0
"('The Edinburgh Castle', 'Manchester Academy')","(67, 96)",0.07973622829498661,1.0
"('The Edinburgh Castle', 'Hidden')","(67, 97)",0.05131453911941717,1.0
"('The Edinburgh Castle', 'Albert Hall')","(67, 98)",0.049039652143865006,1.0
"('The Edinburgh Castle', 'Band On The Wall')","(67, 99)",0.010510553747804302,1.0
"('The Edinburgh Castle', 'The Loft MCR')","(67, 100)",0.06764189247559536,0.85
"('The Edinburgh Castle', 'Big Hands')","(67, 101)",0.08408442998243441,1.0
"('The Edinburgh Castle', 'Cafe Blah')","(67, 102)",0.19454603046620786,1.0
"('The Edinburgh Castle', 'Soup')","(67, 103)",0.009329916203530395,1.0
"('The Edinburgh Castle', 'O2 Ritz')","(67, 104)",0.05644023382382584,1.0
"('The Edinburgh Castle', 'YES')","(67, 105)",0.045123391021395454,1.0
"('The Edinburgh Castle', 'Gullivers')","(67, 106)",0.009733060730843436,1.0
"('The Edinburgh Castle', 'Jashua Brooks')","(67, 107)",0.04279091197051286,1.0
"('The Edinburgh Castle', 'New Century Hall')","(67, 108)",0.023727935036139028,1.0
"('The Edinburgh Castle', 'Matt and Phreds')","(67, 109)",0.012094335819391252,0.85
"('The Edinburgh Castle', 'Frog and Bucket')","(67, 110)",0.010510553747804302,1.0
"('The Edinburgh Castle', 'Firehouse')","(67, 111)",0.013073401100008639,1.0
"('The Edinburgh Castle', 'The White Hotel')","(67, 112)",0.06044288305929104,1.0
"('Sicilian NQ Bar and Bistro', 'Depot Mayfield')","(68, 92)",0.040631209145621565,1.0
"('Sicilian NQ Bar and Bistro', 'Gorilla')","(68, 93)",0.04362599706280416,1.0
"('Sicilian NQ Bar and Bistro', 'Deaf Institute')","(68, 94)",0.05330146571831716,1.0
"('Sicilian NQ Bar and Bistro', 'Eagle Inn')","(68, 95)",0.03596625104385637,1.0
"('Sicilian NQ Bar and Bistro', 'Manchester Academy')","(68, 96)",0.07867077490137357,1.0
"('Sicilian NQ Bar and Bistro', 'Hidden')","(68, 97)",0.03772280934143462,1.0
"('Sicilian NQ Bar and Bistro', 'Albert Hall')","(68, 98)",0.0328562789760129,1.0
"('Sicilian NQ Bar and Bistro', 'Band On The Wall')","(68, 99)",0.010625737898465172,1.0
"('Sicilian NQ Bar and Bistro', 'The Loft MCR')","(68, 100)",0.08353730526679529,0.85
"('Sicilian NQ Bar and Bistro', 'Big Hands')","(68, 101)",0.08368128545512138,1.0
"('Sicilian NQ Bar and Bistro', 'Cafe Blah')","(68, 102)",0.19365335329858613,1.0
"('Sicilian NQ Bar and Bistro', 'Soup')","(68, 103)",0.009214732052869525,1.0
"('Sicilian NQ Bar and Bistro', 'O2 Ritz')","(68, 104)",0.04362599706280416,1.0
"('Sicilian NQ Bar and Bistro', 'YES')","(68, 105)",0.03824113801940853,1.0
"('Sicilian NQ Bar and Bistro', 'Gullivers')","(68, 106)",0.008437239035908659,1.0
"('Sicilian NQ Bar and Bistro', 'Jashua Brooks')","(68, 107)",0.03654217179716071,1.0
"('Sicilian NQ Bar and Bistro', 'New Century Hall')","(68, 108)",0.011403230915426037,1.0
"('Sicilian NQ Bar and Bistro', 'Matt and Phreds')","(68, 109)",0.00610475998502606,0.85
"('Sicilian NQ Bar and Bistro', 'Frog and Bucket')","(68, 110)",0.008264462809917356,1.0
"('Sicilian NQ Bar and Bistro', 'Firehouse')","(68, 111)",0.010712126011460823,1.0
"('Sicilian NQ Bar and Bistro', 'The White Hotel')","(68, 112)",0.04739827799694762,1.0
"('20 Stories', 'Depot Mayfield')","(69, 92)",0.18942033576179917,1.0
"('20 Stories', 'Gorilla')","(69, 93)",0.2271431451032338,1.0
"('20 Stories', 'Deaf Institute')","(69, 94)",0.21896507040631208,1.0
"('20 Stories', 'Eagle Inn')","(69, 95)",0.211794857027673,1.0
"('20 Stories', 'Manchester Academy')","(69, 96)",0.22645204019926857,1.0
"('20 Stories', 'Hidden')","(69, 97)",0.20355919025542085,1.0
"('20 Stories', 'Albert Hall')","(69, 98)",0.22103838511820773,1.0
"('20 Stories', 'Band On The Wall')","(69, 99)",0.17824747314769487,1.0
"('20 Stories', 'The Loft MCR')","(69, 100)",0.10559507011835172,0.85
"('20 Stories', 'Big Hands')","(69, 101)",0.22760388170587728,1.0
"('20 Stories', 'Cafe Blah')","(69, 102)",0.3168428024303856,1.0
"('20 Stories', 'Soup')","(69, 103)",0.18112707691421662,1.0
"('20 Stories', 'O2 Ritz')","(69, 104)",0.2271431451032338,1.0
"('20 Stories', 'YES')","(69, 105)",0.2114493045756904,1.0
"('20 Stories', 'Gullivers')","(69, 106)",0.18089670861289486,1.0
"('20 Stories', 'Jashua Brooks')","(69, 107)",0.20891525326115126,1.0
"('20 Stories', 'New Century Hall')","(69, 108)",0.18757738935122528,1.0
"('20 Stories', 'Matt and Phreds')","(69, 109)",0.18334437181443833,0.85
"('20 Stories', 'Frog and Bucket')","(69, 110)",0.18233651049615573,1.0
"('20 Stories', 'Firehouse')","(69, 111)",0.1789673740893253,1.0
"('20 Stories', 'The White Hotel')","(69, 112)",0.20753304345322085,1.0
"('Bundobust Brewery', 'Depot Mayfield')","(70, 92)",0.03256831859936073,1.0
"('Bundobust Brewery', 'Gorilla')","(70, 93)",0.012670256572695597,1.0
"('Bundobust Brewery', 'Deaf Institute')","(70, 94)",0.02263368560486077,1.0
"('Bundobust Brewery', 'Eagle Inn')","(70, 95)",0.05373340628329542,1.0
"('Bundobust Brewery', 'Manchester Academy')","(70, 96)",0.05019149365047369,1.0
"('Bundobust Brewery', 'Hidden')","(70, 97)",0.06168111267889538,1.0
"('Bundobust Brewery', 'Albert Hall')","(70, 98)",0.01906297693437383,1.0
"('Bundobust Brewery', 'Band On The Wall')","(70, 99)",0.04371238517579981,1.0
"('Bundobust Brewery', 'The Loft MCR')","(70, 100)",0.11216056670602124,0.85
"('Bundobust Brewery', 'Big Hands')","(70, 101)",0.055691536844530196,1.0
"('Bundobust Brewery', 'Cafe Blah')","(70, 102)",0.1624384484694906,1.0
"('Bundobust Brewery', 'Soup')","(70, 103)",0.037636421228438965,1.0
"('Bundobust Brewery', 'O2 Ritz')","(70, 104)",0.012670256572695597,1.0
"('Bundobust Brewery', 'YES')","(70, 105)",0.00927232412819996,1.0
"('Bundobust Brewery', 'Gullivers')","(70, 106)",0.038874650848043306,1.0
"('Bundobust Brewery', 'Jashua Brooks')","(70, 107)",0.010280185446482563,1.0
"('Bundobust Brewery', 'New Century Hall')","(70, 108)",0.04425950989143894,1.0
"('Bundobust Brewery', 'Matt and Phreds')","(70, 109)",0.037002908399804184,0.85
"('Bundobust Brewery', 'Frog and Bucket')","(70, 110)",0.036628559910156365,1.0
"('Bundobust Brewery', 'Firehouse')","(70, 111)",0.044806634607078066,1.0
"('Bundobust Brewery', 'The White Hotel')","(70, 112)",0.07060788435511274,1.0
"('Delhi House Cafe', 'Depot Mayfield')","(71, 92)",0.052178420249373685,1.0
"('Delhi House Cafe', 'Gorilla')","(71, 93)",0.0430212802718346,1.0
"('Delhi House Cafe', 'Deaf Institute')","(71, 94)",0.0592046534396867,1.0
"('Delhi House Cafe', 'Eagle Inn')","(71, 95)",0.022403317303539033,1.0
"('Delhi House Cafe', 'Manchester Academy')","(71, 96)",0.08607135658133441,1.0
"('Delhi House Cafe', 'Hidden')","(71, 97)",0.025945229936360757,1.0
"('Delhi House Cafe', 'Albert Hall')","(71, 98)",0.02833530106257379,1.0
"('Delhi House Cafe', 'Band On The Wall')","(71, 99)",0.021625824286578166,1.0
"('Delhi House Cafe', 'The Loft MCR')","(71, 100)",0.09280962939499525,0.85
"('Delhi House Cafe', 'Big Hands')","(71, 101)",0.09134103147406916,1.0
"('Delhi House Cafe', 'Cafe Blah')","(71, 102)",0.19987329743427304,1.0
"('Delhi House Cafe', 'Soup')","(71, 103)",0.02283525786851729,1.0
"('Delhi House Cafe', 'O2 Ritz')","(71, 104)",0.0430212802718346,1.0
"('Delhi House Cafe', 'YES')","(71, 105)",0.04391395743945633,1.0
"('Delhi House Cafe', 'Gullivers')","(71, 106)",0.0216834163619086,1.0
"('Delhi House Cafe', 'Jashua Brooks')","(71, 107)",0.04284850404584329,1.0
"('Delhi House Cafe', 'New Century Hall')","(71, 108)",0.010971290350447778,1.0
"('Delhi House Cafe', 'Matt and Phreds')","(71, 109)",0.019638897687678177,0.85
"('Delhi House Cafe', 'Frog and Bucket')","(71, 110)",0.021942580700895557,1.0
"('Delhi House Cafe', 'Firehouse')","(71, 111)",0.020070838252656435,1.0
"('Delhi House Cafe', 'The White Hotel')","(71, 112)",0.035563106516543326,1.0
"('Canto', 'Depot Mayfield')","(72, 92)",0.03613902726984767,0.85
"('Canto', 'Gorilla')","(72, 93)",0.05655541797448671,0.85
"('Canto', 'Deaf Institute')","(72, 94)",0.05819679212140409,0.85
"('Canto', 'Eagle Inn')","(72, 95)",0.05243758458836064,0.85
"('Canto', 'Manchester Academy')","(72, 96)",0.0797074322573214,0.85
"('Canto', 'Hidden')","(72, 97)",0.05148731534540847,0.85
"('Canto', 'Albert Hall')","(72, 98)",0.04921242836985631,0.85
"('Canto', 'Band On The Wall')","(72, 99)",0.010712126011460823,0.85
"('Canto', 'The Loft MCR')","(72, 100)",0.06749791228726927,0.7224999999999999
"('Canto', 'Big Hands')","(72, 101)",0.08408442998243441,0.85
"('Canto', 'Cafe Blah')","(72, 102)",0.19451723442854263,0.85
"('Canto', 'Soup')","(72, 103)",0.009502692429521698,0.85
"('Canto', 'O2 Ritz')","(72, 104)",0.05655541797448671,0.85
"('Canto', 'YES')","(72, 105)",0.04518098309672589,0.85
"('Canto', 'Gullivers')","(72, 106)",0.009934632994499957,0.85
"('Canto', 'Jashua Brooks')","(72, 107)",0.04284850404584329,0.85
"('Canto', 'New Century Hall')","(72, 108)",0.02390071126213033,0.85
"('Canto', 'Matt and Phreds')","(72, 109)",0.012295908083047773,0.7224999999999999
"('Canto', 'Frog and Bucket')","(72, 110)",0.010683329973795605,0.85
"('Canto', 'Firehouse')","(72, 111)",0.013246177325999942,0.85
"('Canto', 'The White Hotel')","(72, 112)",0.060644455322947564,0.85
"('Elnecot', 'Depot Mayfield')","(73, 92)",0.03688772424914332,1.0
"('Elnecot', 'Gorilla')","(73, 93)",0.05762087136809975,1.0
"('Elnecot', 'Deaf Institute')","(73, 94)",0.0592046534396867,1.0
"('Elnecot', 'Eagle Inn')","(73, 95)",0.05289832119100412,1.0
"('Elnecot', 'Manchester Academy')","(73, 96)",0.08060010942494313,1.0
"('Elnecot', 'Hidden')","(73, 97)",0.05171768364673021,1.0
"('Elnecot', 'Albert Hall')","(73, 98)",0.050220289688138915,1.0
"('Elnecot', 'Band On The Wall')","(73, 99)",0.011028882425778213,1.0
"('Elnecot', 'The Loft MCR')","(73, 100)",0.06643245889365623,0.85
"('Elnecot', 'Big Hands')","(73, 101)",0.08494831111239093,1.0
"('Elnecot', 'Cafe Blah')","(73, 102)",0.19535231952083393,1.0
"('Elnecot', 'Soup')","(73, 103)",0.010424165634808651,1.0
"('Elnecot', 'O2 Ritz')","(73, 104)",0.05762087136809975,1.0
"('Elnecot', 'YES')","(73, 105)",0.04624643649033893,1.0
"('Elnecot', 'Gullivers')","(73, 106)",0.010712126011460823,1.0
"('Elnecot', 'Jashua Brooks')","(73, 107)",0.04391395743945633,1.0
"('Elnecot', 'New Century Hall')","(73, 108)",0.024275059751778155,1.0
"('Elnecot', 'Matt and Phreds')","(73, 109)",0.013130993175339074,0.85
"('Elnecot', 'Frog and Bucket')","(73, 110)",0.011633599216747776,1.0
"('Elnecot', 'Firehouse')","(73, 111)",0.01347654562732168,1.0
"('Elnecot', 'The White Hotel')","(73, 112)",0.06078843551127365,1.0
"('Wholesome Junkies', 'Depot Mayfield')","(74, 92)",0.06623088662999971,1.0
"('Wholesome Junkies', 'Gorilla')","(74, 93)",0.05428053099893455,1.0
